,Id,protoform,DoT,DoS,DoF,class
7,7.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.056666666666666664,0.22504106017394027,1
8,8.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",1.0,0.23666666666666666,0.22504106017394027,1
0,0.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.6466666666666666,0.7035427667222969,1
1,1.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.45,0.7035427667222969,1
2,2.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.5266666666666666,0.7035427667222969,1
3,3.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.09333333333333334,0.05891401910702252,1
4,4.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.06,0.05891401910702252,1
5,5.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.46866098045250115,0.07,0.05891401910702252,1
6,6.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.15666666666666668,0.23420988083734723,1
7,7.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.11,0.23420988083734723,1
8,8.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.9682490112255895,0.19666666666666666,0.23420988083734723,1
0,0.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.41,0.7130475012384142,1
1,1.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.49666666666666665,0.7130475012384142,1
2,2.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",0.0,0.7133333333333334,0.7130475012384142,1
3,3.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.14333333333333334,0.0706294946047395,1
4,4.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",1.0,0.11666666666666667,0.0706294946047395,1
5,5.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",0.0,0.11666666666666667,0.0706294946047395,1
6,6.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",1.0,0.22666666666666666,0.21298967082351306,1
7,7.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.08333333333333333,0.21298967082351306,1
8,8.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",0.0,0.08333333333333333,0.21298967082351306,1
0,0.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.0,0.49,0.7479836623573763,1
1,1.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.47,0.7479836623573763,1
2,2.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.0,0.7,0.7479836623573763,1
3,3.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",1.0,0.09333333333333334,0.05084939293675903,1
4,4.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.056666666666666664,0.05084939293675903,1
5,5.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.0,0.056666666666666664,0.05084939293675903,1
6,6.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",1.0,0.21,0.1978336113725312,1
7,7.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.08333333333333333,0.1978336113725312,1
8,8.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.0,0.08666666666666667,0.1978336113725312,1
0,0.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",0.0,0.5566666666666666,0.7354061217928928,1
1,1.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.7354061217928928,1
2,2.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",1.0,0.72,0.7354061217928928,1
3,3.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",0.0,0.1,0.04337890072462352,1
4,4.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.04337890072462352,1
5,5.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",1.0,0.10333333333333333,0.04337890072462352,1
6,6.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",0.18058953295080674,0.22,0.2178816441491504,1
7,7.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.2178816441491504,1
8,8.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",0.0,0.13666666666666666,0.2178816441491504,1
0,0.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",1.0,0.6,0.7365704947834005,1
1,1.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.7365704947834005,1
2,2.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.0,0.64,0.7365704947834005,1
3,3.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",1.0,0.08,0.04141548484252359,1
4,4.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.04141548484252359,1
5,5.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.0,0.08,0.04141548484252359,1
6,6.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",1.0,0.17666666666666667,0.21868068704074256,1
7,7.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.21868068704074256,1
8,8.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.0,0.17,0.21868068704074256,1
0,0.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",0.5292289342024349,0.5166666666666667,0.7292805598565192,1
1,1.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.46,0.7292805598565192,1
2,2.0,"Among records that contribute against predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",0.0,0.7033333333333334,0.7292805598565192,1
3,3.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",1.0,0.10333333333333333,0.050168479820657516,1
4,4.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.08333333333333333,0.050168479820657516,1
5,5.0,"Among records that contribute around zero to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",0.0,0.09,0.050168479820657516,1
6,6.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",1.0,0.22666666666666666,0.21721762698949013,1
7,7.0,"Among records that contribute positively to predicting 1 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.11333333333333333,0.21721762698949013,1
